sname,District_Name,Crop_Year,cseason,Crop,Area,production
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Dry ginger,3.84,18.22
Bihar,NAWADA,2009.0,Summer     ,Maize,1016.0,3131.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Turmeric,39.0,272.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Sannhamp,413.0,28.8
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Turmeric,10.0,70.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Kharif     ,Rice,9718.0,4573473434.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Onion,1.5,1.1
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Whole Year ,Potato,1264.7,5432514231.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Coconut ,18394.7,52380000.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Black pepper,75.5,53343.0
Bihar,NAWADA,2010.0,Kharif     ,Other Kharif pulses,268.0,183.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Moong(Green Gram),1143.0,597.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Arecanut,7015.0,25250000.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Barley,266.0,1763.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Jute,16.0,128.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Moong(Green Gram),18.0,86.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Whole Year ,Banana,23.0,8.5
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Mesta,9.0,58.0
Assam,SIVASAGAR,2011.0,Autumn     ,Rice,62.0,52.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Arhar/Tur,5.0,34.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Niger seed,27936.0,4039.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Wheat,400.0,200.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Jowar,21487.0,30576.0
Assam,SIVASAGAR,2010.0,Rabi       ,Rapeseed &Mustard,1216.0,464.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Black pepper,409.0,98.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sugarcane,0.2,0.5
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Jowar,10100.0,10200.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Other  Rabi pulses,4.2,532.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Whole Year ,Banana,360.0,5517.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Cashewnut,719.0,208.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Maize,300.0,1600.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Arhar/Tur,46.0,100.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Tapioca,593.0,3425.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Arhar/Tur,27400.0,9100.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Black pepper,487.0,102.5
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Groundnut,694865.0,249457.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Sunflower,2.9,543.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Castor seed,1000.0,100.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Castor seed,1880.0,4343433.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Maize,6807.0,40052.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,other oilseeds,82.09,35.51
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Dry chillies,128.0,148.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Moong(Green Gram),1511.0,3434343.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Cotton(lint),9453.0,10510.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Turmeric,39.0,272.0
Assam,SIVASAGAR,2011.0,Rabi       ,Gram,3.0,2.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Black pepper,63.0,13.5
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Dry chillies,128.0,148.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Other Kharif pulses,2000.0,34343.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Dry chillies,93.0,169.0
Bihar,NAWADA,2011.0,Kharif     ,Arhar/Tur,1110.0,1319.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sweet potato,140.0,1695.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Arhar/Tur,27400.0,9100.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Rice,37991.0,105082.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Coconut ,7050.45,26430000.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Potato,5756.0,24617.0
Assam,SIVASAGAR,2010.0,Rabi       ,Wheat,65.0,81.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Other Kharif pulses,63.0,13.5
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Jute,198.0,976.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Other Kharif pulses,2496.0,324.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Ragi,600.0,1000.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Banana,22.0,582.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Whole Year ,Coconut ,3540.0,11000000.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Other  Rabi pulses,12.0,2512.0
Assam,SIVASAGAR,2011.0,Kharif     ,Cotton(lint),4.0,3.0
Bihar,NAWADA,2009.0,Summer     ,Maize,1016.0,3131.0
Bihar,NAWADA,2010.0,Summer     ,Maize,952.0,3935.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Black pepper,75.5,53343.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Rice,113.0,175.0
Bihar,NAWADA,2010.0,Kharif     ,Jowar,462.0,43435.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Arecanut,1258.0,2083.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Potato,7083.0,37045.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Moong(Green Gram),2100.0,1300.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Groundnut,755200.0,867800.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Korra,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Korra,96.0,67.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Arecanut,1912.0,1900.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sweet potato,33.0,397.0
Assam,SIVASAGAR,2011.0,Rabi       ,Arecanut,2271.0,353423232.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Horse-gram,3300.0,1000.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Wheat,520.0,297.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Sweet potato,683.5,325453.0
Bihar,NAWADA,2010.0,Kharif     ,Urad,42.0,37.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Urad,135.0,8.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Horse-gram,601.0,215.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sweet potato,131.9,700.35
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Rice,18000.0,37300.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Tapioca,52.03,450.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Banana,66.42,404.12
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Wheat,98681.0,199138.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Moong(Green Gram),2100.0,1300.0
Assam,SIVASAGAR,2011.0,Rabi       ,Arecanut,2271.0,353423232.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry ginger,831.0,1041.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Arhar/Tur,27400.0,9100.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Arhar/Tur,15803.0,7921.0
Bihar,NAWADA,2009.0,Whole Year ,Sugarcane,92.0,4488.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Sugarcane,700.0,72900.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,other oilseeds,24.0,14.98
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Niger seed,27936.0,4039.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry chillies,60.0,145.2
Bihar,NAWADA,2010.0,Kharif     ,Ragi,227.0,223.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Arecanut,1296.0,6546363434.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Maize,4806.0,10163.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,other oilseeds,24.0,14.98
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Coriander,176.0,641.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Arecanut,1258.0,2083.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Castor seed,7.0,7.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Sweet potato,5.0,15.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6854.3,7457647657.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Dry chillies,2.09,12.06
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Cashewnut,683.5,325453.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Arecanut,3250.78,3058.46
Assam,SIVASAGAR,2011.0,Rabi       ,Black pepper,69.0,125.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Dry chillies,124.6,34.7
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Other Kharif pulses,668.0,448.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Rice,22099.0,57236.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Dry chillies,3.0,9.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry ginger,118.0,366.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Soyabean,91.0,47.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Horse-gram,377.0,80.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Other  Rabi pulses,4.2,532.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Gram,28000.0,14800.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Dry chillies,254.0,402.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Bajra,317.0,185.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Mesta,9.0,60.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Black pepper,656.45,35.95
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Horse-gram,3300.0,1000.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Kharif     ,Arecanut,3100.0,634634634.0
Bihar,NAWADA,2011.0,Autumn     ,Maize,1817.0,3227.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Horse-gram,377.0,80.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Sunflower,30606.0,24590.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry chillies,857.0,343432.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Banana,1912.1,17374.4
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Other  Rabi pulses,3.0,1.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6854.3,7457647657.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Moong(Green Gram),1300.0,500.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Winter     ,Small millets,9718.0,4573473434.0
Assam,SIVASAGAR,2011.0,Kharif     ,Mesta,2.0,13.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Rice,6791.0,20118.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Ragi,6215.0,11467.0
Assam,SIVASAGAR,2010.0,Whole Year ,Black pepper,55.0,99.0
Assam,SIVASAGAR,2011.0,Kharif     ,Orange,275.0,2629.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Cotton(lint),7300.0,9400.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Sweet potato,1.5,1.16
Bihar,NAWADA,2010.0,Rabi       ,Barley,8.0,7.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Rice,115.0,4656756.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sweet potato,131.9,700.35
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Coriander,545.0,118.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Dry chillies,720.0,165.0
Bihar,NAWADA,2011.0,Kharif     ,Horse-gram,432.0,411.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,other oilseeds,82.09,35.51
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Cashewnut,118.5,30.22
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Dry chillies,71.0,81.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Maize,133.0,55.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Groundnut,18773.0,29192.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Turmeric,69.0,575.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Jowar,3700.0,5800.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry ginger,118.0,366.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Maize,3300.0,6700.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,1531.0,12073.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Black pepper,23.0,8.5
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sunflower,1.0,0.5
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Bajra,1595.0,526.0
Bihar,NAWADA,2010.0,Rabi       ,Maize,40.0,155.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Bajra,1595.0,526.0
Bihar,NAWADA,2010.0,Rabi       ,Gram,2786.0,2945.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Black pepper,409.0,98.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Dry chillies,200.0,200.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Coconut ,13876.57,52030000.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Dry ginger,11.0,33.0
Bihar,PURBI CHAMPARAN,2007.0,Winter     ,Rice,139043.0,45432343.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Small millets,1.0,1.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Summer     ,Rice,944.0,6543635.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Small millets,29049.0,6284.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Other  Rabi pulses,3.0,1.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Rice,112.0,191.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Arhar/Tur,896.0,342523423.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Winter     ,Black pepper,1000.5,437000000000.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Jowar,10100.0,10200.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Rice,20258.0,45669.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Whole Year ,Coconut ,3540.0,11000000.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Dry chillies,91.0,4654.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Castor seed,9315.0,2831.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Coconut ,18168.0,6510.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Khesari,537.0,451.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Urad,1059.5,456536453.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sannhamp,428.0,139.0
Assam,SIVASAGAR,2011.0,Kharif     ,Papaya,160.0,3837.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Summer     ,Papaya,3100.0,634634634.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Rabi       ,Urad,3.5,10.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Horse-gram,2300.0,900.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Jute,16.0,128.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Arhar/Tur,27942.0,7628.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Rice,10779.0,34634264326.0
Bihar,PURBI CHAMPARAN,2007.0,Winter     ,Rice,139043.0,45432343.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Sweet potato,52.0,90.17
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Potato,1.0,2.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Maize,60.0,145.2
Assam,SIVASAGAR,2011.0,Rabi       ,Masoor,7.0,4.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Moong(Green Gram),1546.0,1098.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Summer     ,Papaya,3100.0,634634634.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sweet potato,32.0,235.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Maize,300.0,1600.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Moong(Green Gram),25.0,5.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Rice,20258.0,45669.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Maize,7148.0,9115.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Coconut ,18190.0,64430000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Whole Year ,Tapioca,22.5,220.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Horse-gram,649.0,60.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Rice,3100.0,5200.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Black pepper,344.0,1124.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Rice,74512.0,29957.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Moong(Green Gram),25.0,5.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Whole Year ,Banana,23.0,8.5
Bihar,NAWADA,2009.0,Rabi       ,Wheat,54636.0,100204.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Dry ginger,16.0,26.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Tobacco,6.0,14.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sweet potato,18.0,86.0
Bihar,NAWADA,2009.0,Winter     ,Rice,51211.0,61319.0
Bihar,NAWADA,2010.0,Rabi       ,Masoor,4300.0,34343432.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sugarcane,1956.0,5656.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Bihar,NAWADA,2010.0,Kharif     ,Arhar/Tur,1319.0,3434343.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Banana,198.0,976.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Wheat,18394.7,52380000.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Groundnut,791559.0,884963.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Turmeric,149.0,184.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Cashewnut,79.5,26.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Korra,1626.0,1143.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Dry chillies,93.0,169.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Sugarcane,32432.0,435634633.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Wheat,439.0,294.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Other Kharif pulses,63.0,13.5
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Moong(Green Gram),1183.0,666.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Cashewnut,450.0,55.8
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Sugarcane,141.0,3736.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Sannhamp,413.0,28.8
Andaman and Nicobar Islands,NICOBARS,2004.0,Kharif     ,Rice,52.94,72.57
Bihar,ANANTAPUR,,Rabi       ,Dry chillies,100.0,25250000.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Maize,600.0,2400.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Peas & beans (Pulses),110.0,103.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Groundnut,18773.0,29192.0
Bihar,NAWADA,2010.0,Kharif     ,Urad,42.0,37.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sesamum,76.0,60.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Groundnut,758700.0,333828.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Horse-gram,1762.0,495.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Black pepper,175.0,191.14
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Bihar,ANANTAPUR,,Summer     ,Gram,1160.0,2379.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Potato,1.0,2.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,other misc. pulses,1292.0,214.0
Bihar,NAWADA,2010.0,Summer     ,Maize,952.0,3935.0
Bihar,NAWADA,2009.0,Summer     ,Moong(Green Gram),1486.0,688.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Arecanut,795.67,25345324532.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Cashewnut,81.0,24.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Maize,2800.0,4900.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Rice,20258.0,45669.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Korra,96.0,67.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Banana,483.0,4150.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Kharif     ,Rice,10681.98,29119.66
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Gram,33858.0,22685.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Cotton(lint),12025.0,16128.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Wheat,520.0,297.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sweet potato,131.9,700.35
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Cotton(lint),8552.0,9055.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Maize,6235.0,3520.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Banana,957.57,8582.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Banana,102.0,321.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Maize,4862.0,15939.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Sugarcane,73.33,889.2
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Cashewnut,80.0,54.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Ragi,29.0,24.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Cashewnut,719.0,208.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Ragi,6215.0,11467.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Banana,176.0,641.0
